Time(ms), Neuron number, Voltage (mV)
123.800000, 2, -58.185333
123.800000, 3, -12.448915
123.900000, 0, -63.470024
123.900000, 1, -55.375881
123.900000, 2, -57.943897
123.900000, 3, -1.171311
124.000000, 0, -63.367706
124.000000, 1, -54.829945
124.000000, 2, -57.692211
124.000000, 3, 16.037436
124.100000, 0, -63.263950
124.100000, 1, -54.247837
124.100000, 2, -57.429413
124.100000, 3, 45.097763
124.200000, 0, -63.158699
124.200000, 1, -53.624882
124.200000, 2, -57.154552
124.200000, 3, -55.005886
124.300000, 0, -63.051888
124.300000, 1, -52.955532
124.300000, 2, -56.866554
124.300000, 3, -55.009266
124.400000, 0, -62.943451
124.400000, 1, -52.233143
124.400000, 2, -56.564217
124.400000, 3, -55.010002
124.500000, 0, -62.833321
124.500000, 1, -51.449734
124.500000, 2, -56.246185
124.500000, 3, -55.007938
124.600000, 0, -62.721420
124.600000, 1, -50.595608
124.600000, 2, -55.910927
124.600000, 3, -55.002922
124.700000, 0, -62.607677
124.700000, 1, -49.658878
124.700000, 2, -55.556698
124.700000, 3, -54.994781
124.800000, 0, -62.492004
124.800000, 1, -48.624825
124.800000, 2, -55.181519
124.800000, 3, -54.983341
124.900000, 0, -62.374313
124.900000, 1, -47.475014
124.900000, 2, -54.783115
124.900000, 3, -54.968410
125.000000, 0, -62.254517
125.000000, 1, -46.186043
125.000000, 2, -54.358871
125.000000, 3, -54.949780
125.100000, 0, -62.132511
125.100000, 1, -44.727787
125.100000, 2, -53.905766
125.100000, 3, -54.927242
125.200000, 0, -62.008190
125.200000, 1, -43.060814
125.200000, 2, -53.420280
125.200000, 3, -54.900562
125.300000, 0, -61.881447
125.300000, 1, -41.132534
125.300000, 2, -52.898304
125.300000, 3, -54.869495
125.400000, 0, -61.752159
125.400000, 1, -38.871296
125.400000, 2, -52.334999
125.400000, 3, -54.833775
125.500000, 0, -61.620201
125.500000, 1, -36.176994
125.500000, 2, -51.724628
125.500000, 3, -54.793118
125.600000, 0, -61.485432
125.600000, 1, -32.905632
125.600000, 2, -51.060352
125.600000, 3, -54.747215
125.700000, 0, -61.347706
125.700000, 1, -28.842730
125.700000, 2, -50.333935
125.700000, 3, -54.695740
125.800000, 0, -61.206871
125.800000, 1, -23.655087
125.800000, 2, -49.535374
125.800000, 3, -54.638329
125.900000, 0, -61.062756
125.900000, 1, -16.797501
125.900000, 2, -48.652416
125.900000, 3, -54.574604
126.000000, 0, -60.915180
126.000000, 1, -7.317435
126.000000, 2, -47.669876
126.000000, 3, -54.504139
126.100000, 0, -60.763947
126.100000, 1, 6.597556
126.100000, 2, -46.568714
126.100000, 3, -54.426476
126.200000, 0, -60.608849
126.200000, 1, 28.818953
126.200000, 2, -45.324753
126.200000, 3, -54.341118
126.300000, 0, -60.449661
126.300000, 1, 69.105896
126.300000, 2, -43.906807
126.300000, 3, -54.247517
126.400000, 0, -60.286137
126.400000, 1, -64.987869
126.400000, 2, -42.274002
126.400000, 3, -54.145081
126.500000, 0, -60.118015
126.500000, 1, -64.962364
126.500000, 2, -40.371712
126.500000, 3, -54.033142
126.600000, 0, -59.945007
126.600000, 1, -64.924026
126.600000, 2, -38.125320
126.600000, 3, -53.910984
126.700000, 0, -59.766800
126.700000, 1, -64.873367
126.700000, 2, -35.430286
126.700000, 3, -53.777798
126.800000, 0, -59.583054
126.800000, 1, -64.810898
126.800000, 2, -32.135689
126.800000, 3, -53.632690
126.900000, 0, -59.393398
126.900000, 1, -64.737091
126.900000, 2, -28.015755
126.900000, 3, -53.474674
127.000000, 0, -59.197430
127.000000, 1, -64.652382
127.000000, 2, -22.717857
127.000000, 3, -53.302635
127.100000, 0, -58.994709
127.100000, 1, -64.557190
127.100000, 2, -15.661061
127.100000, 3, -53.115330
127.200000, 0, -58.784744
127.200000, 1, -64.451904
127.200000, 2, -5.821440
127.200000, 3, -52.911362
127.300000, 0, -58.567005
127.300000, 1, -64.336868
127.300000, 2, 8.772339
127.300000, 3, -52.689148
127.400000, 0, -58.340904
127.400000, 1, -64.212410
127.400000, 2, 32.400978
127.400000, 3, -52.446892
127.500000, 0, -58.105789
127.500000, 1, -64.078827
127.500000, 2, -49.387817
127.500000, 3, -52.182552
127.600000, 0, -57.860947
127.600000, 1, -63.936356
127.600000, 2, -48.708900
127.600000, 3, -51.893784
127.700000, 0, -57.605576
127.700000, 1, -63.785221
127.700000, 2, -47.952415
127.700000, 3, -51.577896
127.800000, 0, -57.338783
127.800000, 1, -63.625607
127.800000, 2, -47.105030
127.800000, 3, -51.231773
127.900000, 0, -57.059578
127.900000, 1, -63.457668
127.900000, 2, -46.150135
127.900000, 3, -50.851795
128.000000, 0, -56.766850
128.000000, 1, -63.281517
128.000000, 2, -45.066814
128.000000, 3, -50.433716
128.100000, 0, -56.459339
128.100000, 1, -63.097225
128.100000, 2, -43.828335
128.100000, 3, -49.972538
128.200000, 0, -56.135639
128.200000, 1, -62.904842
128.200000, 2, -42.399998
128.200000, 3, -49.462345
128.300000, 0, -55.794147
128.300000, 1, -62.704369
128.300000, 2, -40.735973
128.300000, 3, -48.896057
128.400000, 0, -55.433052
128.400000, 1, -62.495766
128.400000, 2, -38.774498
128.400000, 3, -48.265141
128.500000, 0, -55.050266
128.500000, 1, -62.278954
128.500000, 2, -36.430378
128.500000, 3, -47.559231
128.600000, 0, -54.643417
128.600000, 1, -62.053814
128.600000, 2, -33.582870
128.600000, 3, -46.765591
128.700000, 0, -54.209755
128.700000, 1, -61.820171
128.700000, 2, -30.055296
128.700000, 3, -45.868420
128.800000, 0, -53.746105
128.800000, 1, -61.577816
128.800000, 2, -25.578993
128.800000, 3, -44.847858
128.900000, 0, -53.248760
128.900000, 1, -61.326481
128.900000, 2, -19.725853
128.900000, 3, -43.678619
129.000000, 0, -52.713379
129.000000, 1, -61.065842
129.000000, 2, -11.772631
129.000000, 3, -42.328003
129.100000, 0, -52.134838
129.100000, 1, -60.795517
129.100000, 2, -0.402437
129.100000, 3, -40.753014
129.200000, 0, -51.507065
129.200000, 1, -60.515060
129.200000, 2, 17.033230
129.200000, 3, -38.895981
129.300000, 0, -50.822773
129.300000, 1, -60.223942
129.300000, 2, 46.651443
129.300000, 3, -36.677792
129.400000, 0, -50.073177
129.400000, 1, -59.921566
129.400000, 2, -49.595459
129.400000, 3, -33.987064
129.500000, 0, -49.247581
129.500000, 1, -59.607239
129.500000, 2, -49.145962
129.500000, 3, -30.662062
129.600000, 0, -48.332829
129.600000, 1, -59.280163
129.600000, 2, -48.645168
129.600000, 3, -26.459126
129.700000, 0, -47.312546
129.700000, 1, -58.939438
129.700000, 2, -48.085491
129.700000, 3, -20.994404
129.800000, 0, -46.166130
129.800000, 1, -58.584026
129.800000, 2, -47.457752
129.800000, 3, -13.628668
129.900000, 0, -44.867275
129.900000, 1, -58.212738
129.900000, 2, -46.750763
129.900000, 3, -3.219487
130.000000, 0, -43.381882
130.000000, 1, -57.824223
130.000000, 2, -45.950737
130.000000, 3, 12.473861
130.100000, 0, -41.664967
130.100000, 1, -57.416924
130.100000, 2, -45.040497
130.100000, 3, 38.445591
130.200000, 0, -39.655994
130.200000, 1, -56.989059
130.200000, 2, -43.998360
130.200000, 3, -55.301228
130.300000, 0, -37.271595
130.300000, 1, -56.538574
130.300000, 2, -42.796566
130.300000, 3, -55.616173
130.400000, 0, -34.393852
130.400000, 1, -56.063099
130.400000, 2, -41.399025
130.400000, 3, -55.944832
130.500000, 0, -30.850592
130.500000, 1, -55.559879
130.500000, 2, -39.757946
130.500000, 3, -56.287094
130.600000, 0, -26.380714
130.600000, 1, -55.025711
130.600000, 2, -37.808739
130.600000, 3, -56.642731
130.700000, 0, -20.569544
130.700000, 1, -54.456844
130.700000, 2, -35.462002
130.700000, 3, -57.011383
130.800000, 0, -12.719452
130.800000, 1, -53.848869
130.800000, 2, -32.590519
130.800000, 3, -57.392567
130.900000, 0, -1.567090
130.900000, 1, -53.196560
130.900000, 2, -29.007217
130.900000, 3, -57.785664
131.000000, 0, 15.409739
131.000000, 1, -52.493690
131.000000, 2, -24.425936
131.000000, 3, -58.189907
131.100000, 0, 43.975449
131.100000, 1, -51.732784
131.100000, 2, -18.387291
131.100000, 3, -58.604393
131.200000, 0, -65.602272
131.200000, 1, -50.904797
131.200000, 2, -10.107884
131.200000, 3, -59.028091
131.300000, 0, -66.185173
131.300000, 1, -49.998676
131.300000, 2, 1.856323
131.300000, 3, -59.459827
131.400000, 0, -66.746445
131.400000, 1, -49.000782
131.400000, 2, 20.458481
131.400000, 3, -59.898319
131.500000, 0, -67.284172
131.500000, 1, -47.894112
131.500000, 2, 52.685051
131.500000, 3, -60.342175
131.600000, 0, -67.796806
131.600000, 1, -46.657181
131.600000, 2, -49.783573
131.600000, 3, -60.789906
131.700000, 0, -68.283173
131.700000, 1, -45.262478
131.700000, 2, -49.541451
131.700000, 3, -61.239956
131.800000, 0, -68.742455
131.800000, 1, -43.674206
131.800000, 2, -49.270512
131.800000, 3, -61.690712
131.900000, 0, -69.174187
131.900000, 1, -41.844952
131.900000, 2, -48.967140
131.900000, 3, -62.140541
132.000000, 0, -69.578217
132.000000, 1, -39.710625
132.000000, 2, -48.627106
132.000000, 3, -62.587791
132.100000, 0, -69.954681
132.100000, 1, -37.182507
132.100000, 2, -48.245445
132.100000, 3, -63.030838
132.200000, 0, -70.303963
132.200000, 1, -34.134369
132.200000, 2, -47.816284
132.200000, 3, -63.468090
132.300000, 0, -70.626686
132.300000, 1, -30.380608
132.300000, 2, -47.332615
132.300000, 3, -63.898033
132.400000, 0, -70.923630
132.400000, 1, -25.637403
132.400000, 2, -46.786015
132.400000, 3, -64.319214
132.500000, 0, -71.195732
132.500000, 1, -19.449362
132.500000, 2, -46.166271
132.500000, 3, -64.730301
132.600000, 0, -71.444046
132.600000, 1, -11.040462
132.600000, 2, -45.460861
132.600000, 3, -65.130058
132.700000, 0, -71.669693
132.700000, 1, 1.018198
132.700000, 2, -44.654278
132.700000, 3, -65.517403
132.800000, 0, -71.873863
132.800000, 1, 19.644184
132.800000, 2, -43.727085
132.800000, 3, -65.891373
132.900000, 0, -72.057770
132.900000, 1, 51.723152
132.900000, 2, -42.654583
132.900000, 3, -66.251152
133.000000, 0, -72.222649
133.000000, 1, -64.969772
133.000000, 2, -41.404919
133.000000, 3, -66.596085
133.100000, 0, -72.369698
133.100000, 1, -64.926895
133.100000, 2, -39.936295
133.100000, 3, -66.925644
133.200000, 0, -72.500122
133.200000, 1, -64.871880
133.200000, 2, -38.192806
133.200000, 3, -67.239441
133.300000, 0, -72.615082
133.300000, 1, -64.805222
133.300000, 2, -36.098011
133.300000, 3, -67.537239
133.400000, 0, -72.715691
133.400000, 1, -64.727379
133.400000, 2, -33.544617
133.400000, 3, -67.818924
133.500000, 0, -72.803009
133.500000, 1, -64.638794
133.500000, 2, -30.377439
133.500000, 3, -68.084480
133.600000, 0, -72.878059
133.600000, 1, -64.539864
133.600000, 2, -26.363743
133.600000, 3, -68.334030
133.700000, 0, -72.941803
133.700000, 1, -64.430977
133.700000, 2, -21.138876
133.700000, 3, -68.567780
133.800000, 0, -72.995140
133.800000, 1, -64.312469
133.800000, 2, -14.099689
133.800000, 3, -68.786011
133.900000, 0, -73.038910
133.900000, 1, -64.184662
133.900000, 2, -4.177548
133.900000, 3, -68.989082
134.000000, 0, -73.073906
134.000000, 1, -64.047813
134.000000, 2, 10.699437
134.000000, 3, -69.177414
134.100000, 0, -73.100853
134.100000, 1, -63.902176
134.100000, 2, 35.074955
134.100000, 3, -69.351494
134.200000, 0, -73.120430
134.200000, 1, -63.747959
134.200000, 2, -49.940956
134.200000, 3, -69.511818
134.300000, 0, -73.133270
134.300000, 1, -63.585335
134.300000, 2, -49.871986
134.300000, 3, -69.658928
134.400000, 0, -73.139954
134.400000, 1, -63.414444
134.400000, 2, -49.792049
134.400000, 3, -69.793388
134.500000, 0, -73.141014
134.500000, 1, -63.235390
134.500000, 2, -49.699974
134.500000, 3, -69.915779
134.600000, 0, -73.136925
134.600000, 1, -63.048233
134.600000, 2, -49.594452
134.600000, 3, -70.026672
134.700000, 0, -73.128143
134.700000, 1, -62.853004
134.700000, 2, -49.474010
134.700000, 3, -70.126656
134.800000, 0, -73.115089
134.800000, 1, -62.649696
134.800000, 2, -49.336975
134.800000, 3, -70.216301
134.900000, 0, -73.098129
134.900000, 1, -62.438259
134.900000, 2, -49.181446
134.900000, 3, -70.296173
135.000000, 0, -73.077606
135.000000, 1, -62.218597
135.000000, 2, -49.005260
135.000000, 3, -70.366829
135.100000, 0, -73.053841
135.100000, 1, -61.990574
135.100000, 2, -48.805943
135.100000, 3, -70.428795
135.200000, 0, -73.027107
135.200000, 1, -61.754005
135.200000, 2, -48.580635
135.200000, 3, -70.482597
135.300000, 0, -72.997681
135.300000, 1, -61.508663
135.300000, 2, -48.326038
135.300000, 3, -70.528740
135.400000, 0, -72.965790
135.400000, 1, -61.254261
135.400000, 2, -48.038315
135.400000, 3, -70.567696
135.500000, 0, -72.931656
135.500000, 1, -60.990463
135.500000, 2, -47.712978
135.500000, 3, -70.599922
135.600000, 0, -72.895470
135.600000, 1, -60.716866
135.600000, 2, -47.344734
135.600000, 3, -70.625847
135.700000, 0, -72.857414
135.700000, 1, -60.432991
135.700000, 2, -46.927315
135.700000, 3, -70.645889
135.800000, 0, -72.817650
135.800000, 1, -60.138302
135.800000, 2, -46.453224
135.800000, 3, -70.660423
135.900000, 0, -72.776337
135.900000, 1, -59.832161
135.900000, 2, -45.913418
135.900000, 3, -70.669830
136.000000, 0, -72.733597
136.000000, 1, -59.513851
136.000000, 2, -45.296906
136.000000, 3, -70.674454
136.100000, 0, -72.689560
136.100000, 1, -59.182545
136.100000, 2, -44.590160
136.100000, 3, -70.674606
136.200000, 0, -72.644341
136.200000, 1, -58.837299
136.200000, 2, -43.776382
136.200000, 3, -70.670601
136.300000, 0, -72.598030
136.300000, 1, -58.477032
136.300000, 2, -42.834408
136.300000, 3, -70.662720
136.400000, 0, -72.550728
136.400000, 1, -58.100510
136.400000, 2, -41.737225
136.400000, 3, -70.651222
136.500000, 0, -72.502510
136.500000, 1, -57.706318
136.500000, 2, -40.449802
136.500000, 3, -70.636368
136.600000, 0, -72.453461
136.600000, 1, -57.292839
136.600000, 2, -38.925900
136.600000, 3, -70.618385
136.700000, 0, -72.403641
136.700000, 1, -56.858215
136.700000, 2, -37.103199
136.700000, 3, -70.597488
136.800000, 0, -72.353119
136.800000, 1, -56.400299
136.800000, 2, -34.895775
136.800000, 3, -70.573875
136.900000, 0, -72.301949
136.900000, 1, -55.916611
136.900000, 2, -32.181831
136.900000, 3, -70.547737
137.000000, 0, -72.250183
137.000000, 1, -55.404270
137.000000, 2, -28.783096
137.000000, 3, -70.519241
137.100000, 0, -72.197876
137.100000, 1, -54.859917
137.100000, 2, -24.428360
137.100000, 3, -70.488556
137.200000, 0, -72.145058
137.200000, 1, -54.279613
137.200000, 2, -18.685122
137.200000, 3, -70.455826
137.300000, 0, -72.091774
137.300000, 1, -53.658722
137.300000, 2, -10.821952
137.300000, 3, -70.421188
137.400000, 0, -72.038063
137.400000, 1, -52.991737
137.400000, 2, 0.494918
137.400000, 3, -70.384773
137.500000, 0, -71.983948
137.500000, 1, -52.272087
137.500000, 2, 17.953564
137.500000, 3, -70.346703
137.600000, 0, -71.929459
137.600000, 1, -51.491856
137.600000, 2, 47.781536
137.600000, 3, -70.307091
137.700000, 0, -71.874634
137.700000, 1, -50.641449
137.700000, 2, -50.056427
137.700000, 3, -70.266037
137.800000, 0, -71.819489
137.800000, 1, -49.709095
137.800000, 2, -50.114288
137.800000, 3, -70.223625
137.900000, 0, -71.764038
137.900000, 1, -48.680241
137.900000, 2, -50.173721
137.900000, 3, -70.179955
138.000000, 0, -71.708313
138.000000, 1, -47.536659
138.000000, 2, -50.234867
138.000000, 3, -70.135101
138.100000, 0, -71.652321
138.100000, 1, -46.255238
138.100000, 2, -50.297882
138.100000, 3, -70.089134
138.200000, 0, -71.596085
138.200000, 1, -44.806240
138.200000, 2, -50.362930
138.200000, 3, -70.042130
138.300000, 0, -71.539619
138.300000, 1, -43.150780
138.300000, 2, -50.430195
138.300000, 3, -69.994156
138.400000, 0, -71.482933
138.400000, 1, -41.237045
138.400000, 2, -50.499874
138.400000, 3, -69.945259
138.500000, 0, -71.426033
138.500000, 1, -38.994522
138.500000, 2, -50.572174
138.500000, 3, -69.895508
138.600000, 0, -71.368935
138.600000, 1, -36.324833
138.600000, 2, -50.647324
138.600000, 3, -69.844940
138.700000, 0, -71.311653
138.700000, 1, -33.086693
138.700000, 2, -50.725563
138.700000, 3, -69.793610
138.800000, 0, -71.254196
138.800000, 1, -29.070061
138.800000, 2, -50.807152
138.800000, 3, -69.741554
138.900000, 0, -71.196564
138.900000, 1, -23.949383
138.900000, 2, -50.892372
138.900000, 3, -69.688812
139.000000, 0, -71.138771
139.000000, 1, -17.193497
139.000000, 2, -50.981522
139.000000, 3, -69.635422
139.100000, 0, -71.080818
139.100000, 1, -7.877830
139.100000, 2, -51.074921
139.100000, 3, -69.581421
139.200000, 0, -71.022720
139.200000, 1, 5.748291
139.200000, 2, -51.172909
139.200000, 3, -69.526833
139.300000, 0, -70.964470
139.300000, 1, 27.399185
139.300000, 2, -51.275845
139.300000, 3, -69.471680
139.400000, 0, -70.906067
139.400000, 1, 66.344826
139.400000, 2, -51.384106
139.400000, 3, -69.416008
139.500000, 0, -70.847527
139.500000, 1, -64.984924
139.500000, 2, -51.498100
139.500000, 3, -69.359818
139.600000, 0, -70.788849
139.600000, 1, -64.956596
139.600000, 2, -51.618248
139.600000, 3, -69.303139
139.700000, 0, -70.730042
139.700000, 1, -64.915550
139.700000, 2, -51.744987
139.700000, 3, -69.246002
139.800000, 0, -70.671089
139.800000, 1, -64.862305
139.800000, 2, -51.878792
139.800000, 3, -69.188408
139.900000, 0, -70.612007
139.900000, 1, -64.797348
139.900000, 2, -52.020134
139.900000, 3, -69.130386
140.000000, 0, -70.552803
140.000000, 1, -64.721146
140.000000, 2, -52.169514
140.000000, 3, -69.071953
140.100000, 0, -70.493469
140.100000, 1, -64.634140
140.100000, 2, -52.327446
140.100000, 3, -69.013115
140.200000, 0, -70.434006
140.200000, 1, -64.536743
140.200000, 2, -52.494457
140.200000, 3, -68.953880
140.300000, 0, -70.374413
140.300000, 1, -64.429314
140.300000, 2, -52.671074
140.300000, 3, -68.894264
140.400000, 0, -70.314697
140.400000, 1, -64.312218
140.400000, 2, -52.857830
140.400000, 3, -68.834282
140.500000, 0, -70.254852
140.500000, 1, -64.185760
140.500000, 2, -53.055264
140.500000, 3, -68.773926
140.600000, 0, -70.194870
140.600000, 1, -64.050224
140.600000, 2, -53.263901
140.600000, 3, -68.713219
140.700000, 0, -70.134758
140.700000, 1, -63.905865
140.700000, 2, -53.484249
140.700000, 3, -68.652168
140.800000, 0, -70.074524
140.800000, 1, -63.752888
140.800000, 2, -53.716797
140.800000, 3, -68.590767
140.900000, 0, -70.014160
140.900000, 1, -63.591469
140.900000, 2, -53.962006
140.900000, 3, -68.529030
141.000000, 0, -69.953659
141.000000, 1, -63.421749
141.000000, 2, -54.220291
141.000000, 3, -68.466965
141.100000, 0, -69.893021
141.100000, 1, -63.243835
141.100000, 2, -54.492023
141.100000, 3, -68.404572
141.200000, 0, -69.832253
141.200000, 1, -63.057800
141.200000, 2, -54.777508
141.200000, 3, -68.341843
141.300000, 0, -69.771347
141.300000, 1, -62.863678
141.300000, 2, -55.076981
141.300000, 3, -68.278793
141.400000, 0, -69.710304
141.400000, 1, -62.661457
141.400000, 2, -55.390583
141.400000, 3, -68.215416
141.500000, 0, -69.649124
141.500000, 1, -62.451096
141.500000, 2, -55.718376
141.500000, 3, -68.151726
141.600000, 0, -69.587791
141.600000, 1, -62.232506
141.600000, 2, -56.060303
141.600000, 3, -68.087708
141.700000, 0, -69.526314
141.700000, 1, -62.005554
141.700000, 2, -56.416191
141.700000, 3, -68.023369
141.800000, 0, -69.464691
141.800000, 1, -61.770065
141.800000, 2, -56.785744
141.800000, 3, -67.958702
141.900000, 0, -69.402924
141.900000, 1, -61.525814
141.900000, 2, -57.168522
141.900000, 3, -67.893715
142.000000, 0, -69.340996
142.000000, 1, -61.272518
142.000000, 2, -57.563950
142.000000, 3, -67.828400
142.100000, 0, -69.278915
142.100000, 1, -61.009842
142.100000, 2, -57.971298
142.100000, 3, -67.762756
142.200000, 0, -69.216675
142.200000, 1, -60.737389
142.200000, 2, -58.389702
